alpha_powerlaw,alpha_xmin10,corpus,fit_status,lr_power_vs_exponential,lr_power_vs_lognormal,lr_power_vs_stretched_exponential,maximum_out_degree,n_tail,name,nodes,p_power_vs_exponential,p_power_vs_lognormal,p_power_vs_stretched_exponential,positive_nodes,schema,xmin
2.447346587129763,2.447346587129763,Matched AI Lean root values,,2.4962381158171985,-0.5281732876711943,-0.24520625548991087,262,159,pair_de1e8e19,6906,0.0125518313010231,0.5973790677814717,0.8062967330419466,6905,shared binary core,10
2.447346587129763,2.447346587129763,Matched AI Lean root values,,2.4962381158171985,-0.5281732876711943,-0.24520625548991087,262,159,pair_de1e8e19,6906,0.0125518313010231,0.5973790677814717,0.8062967330419466,6905,all normalized constructors,10
2.4515081601817457,2.4515081601817457,Matched human Lean root values,,2.0434783664773803,-0.45165557785951754,-0.2875358449311127,272,102,pair_de483a80,4780,0.041005106780521064,0.6515171247787723,0.7737020598592871,4779,shared binary core,10
2.4515081601817457,2.4515081601817457,Matched human Lean root values,,2.0434783664773803,-0.45165557785951754,-0.2875358449311127,272,102,pair_de483a80,4780,0.041005106780521064,0.6515171247787723,0.7737020598592871,4779,all normalized constructors,10
2.406763996841323,2.406763996841323,Matched AI Lean root values,,1.4661265228079747,-0.5496929322836271,-0.5696754313655255,170,62,pair_de483a80,3004,0.14261382130127034,0.5825300053322002,0.5688978566837861,3003,shared binary core,10
2.406763996841323,2.406763996841323,Matched AI Lean root values,,1.4661265228079747,-0.5496929322836271,-0.5696754313655255,170,62,pair_de483a80,3004,0.14261382130127034,0.5825300053322002,0.5688978566837861,3003,all normalized constructors,10
2.6631788834767365,2.6631788834767365,Matched human Lean root values,,1.3285437033072671,0.013409391018920778,0.2536961880981146,104,13,pair_de5a08c0,793,0.18399855591158243,0.989301174566314,0.7997302791951699,792,shared binary core,10
2.6631788834767365,2.6631788834767365,Matched human Lean root values,,1.3285437033072671,0.013409391018920778,0.2536961880981146,104,13,pair_de5a08c0,793,0.18399855591158243,0.989301174566314,0.7997302791951699,792,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,27,1,pair_de5a08c0,138,,,,137,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,27,1,pair_de5a08c0,138,,,,137,all normalized constructors,10
2.6760206173590504,2.6760206173590504,Matched human Lean root values,,2.6400055198400882,-1.0542386246825866,1.0876942970860595,76,10,pair_debcd118,727,0.008290467690916967,0.29177368046118346,0.27673008619509365,726,shared binary core,10
2.6760206173590504,2.6760206173590504,Matched human Lean root values,,2.6400055198400882,-1.0542386246825866,1.0876942970860595,76,10,pair_debcd118,727,0.008290467690916967,0.29177368046118346,0.27673008619509365,726,all normalized constructors,10
1.650670651048432,1.650670651048432,Matched AI Lean root values,,-0.4171052688932474,-2.1106762845378855,-2.094023326013403,794,48,pair_debcd118,4138,0.6766014111996883,0.03480014576378124,0.036257902396590755,4137,shared binary core,10
1.650670651048432,1.650670651048432,Matched AI Lean root values,,-0.4171052688932474,-2.1106762845378855,-2.094023326013403,794,48,pair_debcd118,4138,0.6766014111996883,0.03480014576378124,0.036257902396590755,4137,all normalized constructors,10
2.516681665381836,2.516681665381835,Matched human Lean root values,,1.9372319819073462,-0.31962469024320744,-0.10558198933466627,159,55,pair_df433d2d,2883,0.05271699246420589,0.749252855341102,0.9159140152956767,2882,shared binary core,10
2.516681665381836,2.516681665381835,Matched human Lean root values,,1.9372319819073462,-0.31962469024320744,-0.10558198933466627,159,55,pair_df433d2d,2883,0.05271699246420589,0.749252855341102,0.9159140152956767,2882,all normalized constructors,10
2.376517494007194,2.3765174940071936,Matched AI Lean root values,,0.5132797404692,-1.1455533426932047,-1.1675261314828485,155,63,pair_df433d2d,2895,0.6077556536094604,0.2519800119538238,0.2429979616880774,2894,shared binary core,10
2.376517494007194,2.3765174940071936,Matched AI Lean root values,,0.5132797404692,-1.1455533426932047,-1.1675261314828485,155,63,pair_df433d2d,2895,0.6077556536094604,0.2519800119538238,0.2429979616880774,2894,all normalized constructors,10
2.2909203037243238,2.290920303724324,Matched human Lean root values,,2.749470518577781,-0.9648001948783931,-0.9783714168811228,389,245,pair_e21630bd,12059,0.005969163228685515,0.334644898306379,0.32789065969729303,12058,shared binary core,10
2.2909203037243238,2.290920303724324,Matched human Lean root values,,2.749470518577781,-0.9648001948783931,-0.9783714168811228,389,245,pair_e21630bd,12059,0.005969163228685515,0.334644898306379,0.32789065969729303,12058,all normalized constructors,10
2.3486927850985024,2.3486927850985024,Matched AI Lean root values,,5.873039538433547,-0.0490028582931893,1.345477014762847,474,421,pair_e21630bd,19474,4.278763703463106e-09,0.9609170180895095,0.17847123916219143,19473,shared binary core,10
2.3486927850985024,2.3486927850985024,Matched AI Lean root values,,5.873039538433547,-0.0490028582931893,1.345477014762847,474,421,pair_e21630bd,19474,4.278763703463106e-09,0.9609170180895095,0.17847123916219143,19473,all normalized constructors,10
2.438975379507066,2.438975379507066,Matched human Lean root values,,1.0164016921834287,-0.7345779767676435,-0.7639298606865996,136,41,pair_e23940b8,2201,0.30943814014910365,0.46259655465088223,0.4449090415353619,2200,shared binary core,10
2.438975379507066,2.438975379507066,Matched human Lean root values,,1.0164016921834287,-0.7345779767676435,-0.7639298606865996,136,41,pair_e23940b8,2201,0.30943814014910365,0.46259655465088223,0.4449090415353619,2200,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,37,7,pair_e23940b8,267,,,,266,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,37,7,pair_e23940b8,267,,,,266,all normalized constructors,10
2.2819777717323797,2.2819777717323797,Matched human Lean root values,,4.168752353175545,-0.5216090794477274,0.256111178744653,704,429,pair_e24e2569,20433,3.06271538564032e-05,0.6019425403600813,0.7978649904015114,20432,shared binary core,10
2.281925651613082,2.281925651613082,Matched human Lean root values,,4.169623190237765,-0.521290407356748,0.19785611010982188,704,429,pair_e24e2569,20435,3.0510366362060302e-05,0.6021644824236658,0.8431576443118992,20434,all normalized constructors,10
2.3163865837222,2.3163865837222,Matched AI Lean root values,,2.9358365636330617,-0.9553072477865133,-0.6484818543272246,1025,501,pair_e24e2569,22843,0.0033264953409413334,0.33942234333584154,0.5166733434187365,22842,shared binary core,10
2.3163865837222,2.3163865837222,Matched AI Lean root values,,2.9358365636330617,-0.9553072477865133,-0.6484818543272246,1025,501,pair_e24e2569,22843,0.0033264953409413334,0.33942234333584154,0.5166733434187365,22842,all normalized constructors,10
2.999999999999999,3.1544466883963285,Matched human Lean root values,,-0.8815212979614476,-0.6949121394384371,-0.6652685756193588,25,10,pair_e289753a,548,0.3780357316572003,0.48711036454446355,0.5058787259997336,547,shared binary core,10
2.999999999999999,3.1544466883963285,Matched human Lean root values,,-0.8815212979614476,-0.6949121394384371,-0.6652685756193588,25,10,pair_e289753a,548,0.3780357316572003,0.48711036454446355,0.5058787259997336,547,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,20,3,pair_e289753a,283,,,,282,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,20,3,pair_e289753a,283,,,,282,all normalized constructors,10
2.4294867814935595,2.4294867814935595,Matched human Lean root values,,2.4456368123027143,-0.3659483600921457,-0.11555561536912644,210,97,pair_e38bc8a1,4140,0.014459657670737005,0.7144036093370123,0.9080047409741021,4139,shared binary core,10
2.4294867814935595,2.4294867814935595,Matched human Lean root values,,2.4456368123027143,-0.3659483600921457,-0.11555561536912644,210,97,pair_e38bc8a1,4140,0.014459657670737005,0.7144036093370123,0.9080047409741021,4139,all normalized constructors,10
2.3881816988034057,2.3881816988034057,Matched AI Lean root values,,1.837065493919137,-0.9610790530393206,-1.0093322057183793,311,142,pair_e38bc8a1,5760,0.06620022738871108,0.3365124210430265,0.31281533964531383,5759,shared binary core,10
2.3881816988034057,2.3881816988034057,Matched AI Lean root values,,1.837065493919137,-0.9610790530393206,-1.0093322057183793,311,142,pair_e38bc8a1,5760,0.06620022738871108,0.3365124210430265,0.31281533964531383,5759,all normalized constructors,10
2.5054067702545133,2.5054067702545133,Matched human Lean root values,,1.86842409826658,-1.0948453680877248,-1.1098309333833747,345,241,pair_e39b5195,8493,0.06170298069116022,0.2735843867445936,0.2670718868864381,8492,shared binary core,10
2.5054067702545133,2.5054067702545133,Matched human Lean root values,,1.86842409826658,-1.0948453680877248,-1.1098309333833747,345,241,pair_e39b5195,8493,0.06170298069116022,0.2735843867445936,0.2670718868864381,8492,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,26,3,pair_e39b5195,205,,,,204,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,26,3,pair_e39b5195,205,,,,204,all normalized constructors,10
2.257457378325913,2.257457378325913,Matched human Lean root values,,3.190709352428813,-0.877134698369296,-0.8898912777463647,174,153,pair_e45dd21b,7809,0.0014192397582280152,0.3804134799583937,0.37352426783512327,7808,shared binary core,10
2.257457378325913,2.257457378325913,Matched human Lean root values,,3.190709352428813,-0.877134698369296,-0.8898912777463647,174,153,pair_e45dd21b,7809,0.0014192397582280152,0.3804134799583937,0.37352426783512327,7808,all normalized constructors,10
2.317424730251717,2.317424730251717,Matched AI Lean root values,,5.08379575870152,-0.2814852598408316,0.47463209774485693,214,203,pair_e45dd21b,9672,3.699657617215783e-07,0.7783382321791296,0.6350492239505854,9671,shared binary core,10
2.317424730251717,2.317424730251717,Matched AI Lean root values,,5.08379575870152,-0.2814852598408316,0.47463209774485693,214,203,pair_e45dd21b,9672,3.699657617215783e-07,0.7783382321791296,0.6350492239505854,9671,all normalized constructors,10
2.4572644862188175,2.4572644862188175,Matched human Lean root values,,2.4346721017053468,-0.44158683693481404,-0.2686947579465785,138,87,pair_e4b3d3b7,3589,0.014905289824976955,0.6587882109209864,0.7881645860432812,3588,shared binary core,10
2.4572644862188175,2.4572644862188175,Matched human Lean root values,,2.4346721017053468,-0.44158683693481404,-0.2686947579465785,138,87,pair_e4b3d3b7,3589,0.014905289824976955,0.6587882109209864,0.7881645860432812,3588,all normalized constructors,10
2.623911260921889,2.623911260921889,Matched AI Lean root values,,2.6376200925111655,-1.0107945935744727,1.088010573636594,185,62,pair_e4b3d3b7,3104,0.008349005749046835,0.31211475127565846,0.2765904397022274,3103,shared binary core,10
2.623911260921889,2.623911260921889,Matched AI Lean root values,,2.6376200925111655,-1.0107945935744727,1.088010573636594,185,62,pair_e4b3d3b7,3104,0.008349005749046835,0.31211475127565846,0.2765904397022274,3103,all normalized constructors,10
2.172701718371582,2.172701718371582,Matched human Lean root values,,0.44786509235413036,-1.0023003547657376,-1.0545021753029267,177,40,pair_e5328112,2341,0.6542505626292603,0.31619855126319285,0.2916530652223771,2340,shared binary core,10
2.172701718371582,2.172701718371582,Matched human Lean root values,,0.44786509235413036,-1.0023003547657376,-1.0545021753029267,177,40,pair_e5328112,2341,0.6542505626292603,0.31619855126319285,0.2916530652223771,2340,all normalized constructors,10
2.3229130058045113,2.3229130058045113,Matched AI Lean root values,,1.2666278507920186,-0.5794536077393323,-0.5991714304688435,181,48,pair_e5328112,2560,0.20528838909736513,0.562283141193139,0.5490585722263708,2559,shared binary core,10
2.3229130058045113,2.3229130058045113,Matched AI Lean root values,,1.2666278507920186,-0.5794536077393323,-0.5991714304688435,181,48,pair_e5328112,2560,0.20528838909736513,0.562283141193139,0.5490585722263708,2559,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,41,6,pair_e5e14291,360,,,,359,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,41,6,pair_e5e14291,360,,,,359,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,24,3,pair_e5e14291,218,,,,217,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,24,3,pair_e5e14291,218,,,,217,all normalized constructors,10
1.9161181274377683,1.916118127437768,Matched human Lean root values,,2.512023936966222,-0.7622765695721279,-0.7853361748872761,303,60,pair_e653c233,4639,0.012004094603095886,0.4458949549504545,0.4322564913606568,4638,shared binary core,10
1.9161181274377683,1.916118127437768,Matched human Lean root values,,2.512023936966222,-0.7622765695721279,-0.7853361748872761,303,60,pair_e653c233,4639,0.012004094603095886,0.4458949549504545,0.4322564913606568,4638,all normalized constructors,10
2.2282534757179464,2.2282534757179464,Matched AI Lean root values,,3.8625587716106433,-0.4637519510885906,0.5417199960359808,163,71,pair_e653c233,3596,0.00011220555937951238,0.6428254718262928,0.588011412510753,3595,shared binary core,10
2.2282534757179464,2.2282534757179464,Matched AI Lean root values,,3.8625587716106433,-0.4637519510885906,0.5417199960359808,163,71,pair_e653c233,3596,0.00011220555937951238,0.6428254718262928,0.588011412510753,3595,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,22,1,pair_e662ae99,150,,,,149,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,22,1,pair_e662ae99,150,,,,149,all normalized constructors,10
2.0782803239064878,2.0782803239064878,Matched AI Lean root values,,-0.35758732002763743,-1.0120520020637818,-1.1094812543392596,121,14,pair_e662ae99,1277,0.7206521688528515,0.3115131901016981,0.26722262681766307,1276,shared binary core,10
2.0782803239064878,2.0782803239064878,Matched AI Lean root values,,-0.35758732002763743,-1.0120520020637818,-1.1094812543392596,121,14,pair_e662ae99,1277,0.7206521688528515,0.3115131901016981,0.26722262681766307,1276,all normalized constructors,10
2.4701667988759155,2.4701667988759155,Matched human Lean root values,,2.3534565808798966,-0.5533475863797962,-0.2988692012475303,356,191,pair_e6f73d93,8119,0.018599779937097077,0.5800254219353094,0.7650398474914752,8118,shared binary core,10
2.4701667988759155,2.4701667988759155,Matched human Lean root values,,2.3534565808798966,-0.5533475863797962,-0.2988692012475303,356,191,pair_e6f73d93,8119,0.018599779937097077,0.5800254219353094,0.7650398474914752,8118,all normalized constructors,10
2.3758869561508,2.3758869561508,Matched AI Lean root values,,1.6720594371571424,-1.3282567399299876,-1.3569402450815218,394,223,pair_e6f73d93,9153,0.09451260219331596,0.1840933057063482,0.17480019792729085,9152,shared binary core,10
2.3758869561508,2.3758869561508,Matched AI Lean root values,,1.6720594371571424,-1.3282567399299876,-1.3569402450815218,394,223,pair_e6f73d93,9153,0.09451260219331596,0.1840933057063482,0.17480019792729085,9152,all normalized constructors,10
